Gene,Status,Expressed_Allele,Sample,Group,Maternal,Paternal,Total_Count,AER,Observed_Expression,log2_total_count
Hymai,Imprinted,Paternal,WT_F2,WT Female,51,0,51,1,Maternal,5.700439718141092
Hymai,Imprinted,Paternal,WT_F3,WT Female,69,0,69,1,Maternal,6.129283016944966
Hymai,Imprinted,Paternal,HT_F1,HT Female,0,136,136,-1,Paternal,7.098032082960526
Hymai,Imprinted,Paternal,HT_F2,HT Female,35,0,35,1,Maternal,5.169925001442312
Hymai,Imprinted,Paternal,HT_F3,HT Female,21,0,21,1,Maternal,4.459431618637297
Hymai,Imprinted,Paternal,KO_M1,KO Male,23,0,23,1,Maternal,4.584962500721156
Hymai,Imprinted,Paternal,KO_M2,KO Male,74,0,74,1,Maternal,6.22881869049588
Hymai,Imprinted,Paternal,KO_M3,KO Male,46,0,46,1,Maternal,5.554588851677638
Igf2,Imprinted,Paternal,WT_M1,WT Male,10533,7219,17752,0.18668319062640829,Not Imprinted,14.115775219344808
Igf2,Imprinted,Paternal,WT_M2,WT Male,9990,6765,16755,0.19247985675917637,Not Imprinted,14.032390168866524
Igf2,Imprinted,Paternal,WT_M3,WT Male,7404,5173,12577,0.17738729426731334,Not Imprinted,13.618614920250803
Igf2,Imprinted,Paternal,WT_F1,WT Female,16793,11951,28744,0.1684525466184247,Not Imprinted,14.811023410300866
Igf2,Imprinted,Paternal,WT_F2,WT Female,1447,584,2031,0.42491383554899065,Not Imprinted,10.988684686772165
Igf2,Imprinted,Paternal,WT_F3,WT Female,9668,6861,16529,0.16982273579768892,Not Imprinted,14.012799104179676
Igf2,Imprinted,Paternal,HT_F1,HT Female,10632,6890,17522,0.2135600958794658,Not Imprinted,14.096962170162607
Igf2,Imprinted,Paternal,HT_F2,HT Female,3733,1737,5470,0.36489945155393055,Not Imprinted,12.41758884038258
Igf2,Imprinted,Paternal,HT_F3,HT Female,1810,636,2446,0.47996729354047424,Not Imprinted,11.25679838607939
Igf2,Imprinted,Paternal,KO_M1,KO Male,4564,3021,7585,0.20342781806196442,Not Imprinted,12.889123656294238
Igf2,Imprinted,Paternal,KO_M2,KO Male,983,199,1182,0.6632825719120136,Not Imprinted,10.208234358339789
Igf2,Imprinted,Paternal,KO_M3,KO Male,925,297,1222,0.513911620294599,Not Imprinted,10.256208688527387
Igf2r,Tissue Dependent,Maternal,WT_M1,WT Male,3595,2240,5835,0.23221936589545844,Not Imprinted,12.510764167917891
Igf2r,Tissue Dependent,Maternal,WT_M2,WT Male,4278,4149,8427,0.015307938768244928,Not Imprinted,13.040974598817305
Igf2r,Tissue Dependent,Maternal,WT_M3,WT Male,1929,1718,3647,0.05785577186728818,Not Imprinted,11.832890014164741
Igf2r,Tissue Dependent,Maternal,WT_F1,WT Female,3753,3067,6820,0.10058651026392962,Not Imprinted,12.735767547266637
Igf2r,Tissue Dependent,Maternal,WT_F2,WT Female,2928,1737,4665,0.25530546623794215,Not Imprinted,12.187970591984199
Igf2r,Tissue Dependent,Maternal,WT_F3,WT Female,4028,2221,6249,0.28916626660265643,Not Imprinted,12.609640474436812
Igf2r,Tissue Dependent,Maternal,HT_F1,HT Female,4313,4927,9240,-0.06645021645021645,Not Imprinted,13.173833263682058
Igf2r,Tissue Dependent,Maternal,HT_F2,HT Female,2590,2092,4682,0.10636480136693721,Not Imprinted,12.193217322699065
Igf2r,Tissue Dependent,Maternal,HT_F3,HT Female,2881,1834,4715,0.22205726405090137,Not Imprinted,12.203348002979762
Igf2r,Tissue Dependent,Maternal,KO_M1,KO Male,1912,1746,3658,0.045379989065062874,Not Imprinted,11.837233700339088
Igf2r,Tissue Dependent,Maternal,KO_M2,KO Male,2739,2103,4842,0.13135068153655513,Not Imprinted,12.241685287601625
Igf2r,Tissue Dependent,Maternal,KO_M3,KO Male,2569,2272,4841,0.06135096054534187,Not Imprinted,12.241387363998937
Impact,Imprinted,Paternal,WT_M1,WT Male,12891,2970,15861,0.6254965008511443,Not Imprinted,13.95328706787812
Impact,Imprinted,Paternal,WT_M2,WT Male,19288,6191,25479,0.5140311629184818,Not Imprinted,14.637077657143664
Impact,Imprinted,Paternal,WT_M3,WT Male,9468,2333,11801,0.6046097788323024,Not Imprinted,13.526743742999686
Impact,Imprinted,Paternal,WT_F1,WT Female,13498,3608,17106,0.5781597100432597,Not Imprinted,14.062299160732607
Impact,Imprinted,Paternal,WT_F2,WT Female,12029,2961,14990,0.6049366244162775,Not Imprinted,13.871809003457043
Impact,Imprinted,Paternal,WT_F3,WT Female,17237,4662,21899,0.5742271336590712,Not Imprinted,14.418643249375899
Impact,Imprinted,Paternal,HT_F1,HT Female,27098,9787,36885,0.46932357326826624,Not Imprinted,15.170785728000713
Impact,Imprinted,Paternal,HT_F2,HT Female,15344,4597,19941,0.5389398726242415,Not Imprinted,14.283522485644026
Impact,Imprinted,Paternal,HT_F3,HT Female,11230,3721,14951,0.5022406527991439,Not Imprinted,13.868050853745158
Impact,Imprinted,Paternal,KO_M1,KO Male,6406,2792,9198,0.3929115025005436,Not Imprinted,13.167261322630226
Impact,Imprinted,Paternal,KO_M2,KO Male,13993,4429,18422,0.519161871675171,Not Imprinted,14.169220388465723
Impact,Imprinted,Paternal,KO_M3,KO Male,14376,5741,20117,0.42923895213003926,Not Imprinted,14.29619926851494
Inpp5f,Imprinted,Paternal,WT_M1,WT Male,5919,5754,11673,0.014135183757388847,Not Imprinted,13.511011352882239
Inpp5f,Imprinted,Paternal,WT_M2,WT Male,6325,10620,16945,-0.25346709943936263,Not Imprinted,14.048657153725893
Inpp5f,Imprinted,Paternal,WT_M3,WT Male,4049,3603,7652,0.058285415577626766,Not Imprinted,12.901809684323629
Inpp5f,Imprinted,Paternal,WT_F1,WT Female,6606,4497,11103,0.18994866252364226,Not Imprinted,13.43879185257826
Inpp5f,Imprinted,Paternal,WT_F2,WT Female,5836,3970,9806,0.1902916581684683,Not Imprinted,13.259596162488423
Inpp5f,Imprinted,Paternal,WT_F3,WT Female,5501,5813,11314,-0.027576453950857345,Not Imprinted,13.465948964154254
Inpp5f,Imprinted,Paternal,HT_F1,HT Female,5696,10849,16545,-0.3114536113629495,Not Imprinted,14.014194866814499
Inpp5f,Imprinted,Paternal,HT_F2,HT Female,3971,5465,9436,-0.15832980076303518,Not Imprinted,13.204112587787996
Inpp5f,Imprinted,Paternal,HT_F3,HT Female,5473,4827,10300,0.06271844660194174,Not Imprinted,13.33049677763869
Inpp5f,Imprinted,Paternal,KO_M1,KO Male,3723,1887,5610,0.32727272727272727,Not Imprinted,12.45404219747008
Inpp5f,Imprinted,Paternal,KO_M2,KO Male,5538,4150,9688,0.14327002477291495,Not Imprinted,13.242132057682372
Inpp5f,Imprinted,Paternal,KO_M3,KO Male,6750,3809,10559,0.2785301638412728,Not Imprinted,13.366322214245816
Ins2,Imprinted,Paternal,WT_M1,WT Male,23,0,23,1,Maternal,4.584962500721156
Ins2,Imprinted,Paternal,WT_M2,WT Male,30,0,30,1,Maternal,4.954196310386875
Ins2,Imprinted,Paternal,WT_M3,WT Male,19,0,19,1,Maternal,4.321928094887363
Ins2,Imprinted,Paternal,WT_F1,WT Female,41,0,41,1,Maternal,5.392317422778761
Ins2,Imprinted,Paternal,WT_F2,WT Female,0,0,0,NA,No Expression,0
Ins2,Imprinted,Paternal,WT_F3,WT Female,15,0,15,1,Maternal,4
Ins2,Imprinted,Paternal,HT_F1,HT Female,39,0,39,1,Maternal,5.321928094887363
Ins2,Imprinted,Paternal,HT_F2,HT Female,10,0,10,1,Maternal,3.4594316186372973
Ins2,Imprinted,Paternal,HT_F3,HT Female,1,0,1,1,Maternal,1
Ins2,Imprinted,Paternal,KO_M1,KO Male,73,0,73,1,Maternal,6.20945336562895
Ins2,Imprinted,Paternal,KO_M2,KO Male,0,0,0,NA,No Expression,0
Ins2,Imprinted,Paternal,KO_M3,KO Male,0,0,0,NA,No Expression,0
Jade1,Imprinted,Paternal,WT_M1,WT Male,811,2097,2908,-0.44222833562585967,Not Imprinted,11.506307581100307
Jade1,Imprinted,Paternal,WT_M2,WT Male,1269,2546,3815,-0.3347313237221494,Not Imprinted,11.897845456005511
Jade1,Imprinted,Paternal,WT_M3,WT Male,505,1114,1619,-0.3761581222977146,Not Imprinted,10.661778097771988
Jade1,Imprinted,Paternal,WT_F1,WT Female,861,1942,2803,-0.3856582233321441,Not Imprinted,11.453270634010623
Jade1,Imprinted,Paternal,WT_F2,WT Female,789,1411,2200,-0.2827272727272727,Not Imprinted,11.103943429891558
Jade1,Imprinted,Paternal,WT_F3,WT Female,975,2035,3010,-0.3521594684385382,Not Imprinted,11.556026992724677
Jade1,Imprinted,Paternal,HT_F1,HT Female,1996,2980,4976,-0.1977491961414791,Not Imprinted,12.28106067167702
Jade1,Imprinted,Paternal,HT_F2,HT Female,818,1630,2448,-0.33169934640522875,Not Imprinted,11.257977058563979
Jade1,Imprinted,Paternal,HT_F3,HT Female,737,1833,2570,-0.4264591439688716,Not Imprinted,11.328113894833656
Jade1,Imprinted,Paternal,KO_M1,KO Male,702,1665,2367,-0.4068441064638783,Not Imprinted,11.20945336562895
Jade1,Imprinted,Paternal,KO_M2,KO Male,838,1552,2390,-0.298744769874477,Not Imprinted,11.223398414711628
Jade1,Imprinted,Paternal,KO_M3,KO Male,842,1815,2657,-0.3662024840045164,Not Imprinted,11.376125389276174
Jpx,Imprinted,Paternal,WT_M1,WT Male,391,0,391,1,Maternal,8.614709844115207
Jpx,Imprinted,Paternal,WT_M2,WT Male,539,0,539,1,Maternal,9.076815597050832
Jpx,Imprinted,Paternal,WT_M3,WT Male,291,0,291,1,Maternal,8.189824558880018
Jpx,Imprinted,Paternal,WT_F1,WT Female,234,128,362,0.292817679558011,Not Imprinted,8.50382573799575
Jpx,Imprinted,Paternal,WT_F2,WT Female,185,77,262,0.4122137404580153,Not Imprinted,8.038918989292302
Jpx,Imprinted,Paternal,WT_F3,WT Female,221,138,359,0.23119777158774374,Not Imprinted,8.491853096329674
Jpx,Imprinted,Paternal,HT_F1,HT Female,382,250,632,0.2088607594936709,Not Imprinted,9.306061689428342
Jpx,Imprinted,Paternal,HT_F2,HT Female,148,101,249,0.18875502008032127,Not Imprinted,7.965784284662087
Jpx,Imprinted,Paternal,HT_F3,HT Female,257,116,373,0.3780160857908847,Not Imprinted,8.546894459887637
Jpx,Imprinted,Paternal,KO_M1,KO Male,293,0,293,1,Maternal,8.199672344836364
Jpx,Imprinted,Paternal,KO_M2,KO Male,383,0,383,1,Maternal,8.584962500721156
Jpx,Imprinted,Paternal,KO_M3,KO Male,406,0,406,1,Maternal,8.668884984266247
Kcnk9,Imprinted,Maternal,WT_M1,WT Male,2953,63,3016,0.9582228116710876,Maternal,11.558898981146703
Kcnk9,Imprinted,Maternal,WT_M2,WT Male,5183,31,5214,0.9881089374760261,Maternal,12.348451537407128
Kcnk9,Imprinted,Maternal,WT_M3,WT Male,2550,53,2603,0.9592777564348828,Maternal,11.346513733165635
Kcnk9,Imprinted,Maternal,WT_F1,WT Female,3281,24,3305,0.9854765506807867,Maternal,11.690871009292314
Kcnk9,Imprinted,Maternal,WT_F2,WT Female,3602,60,3662,0.9672310212998362,Maternal,11.83880998570856
Kcnk9,Imprinted,Maternal,WT_F3,WT Female,4950,50,5000,0.98,Maternal,12.288000889707574
Kcnk9,Imprinted,Maternal,HT_F1,HT Female,11954,127,12081,0.9789752503931793,Maternal,13.56057167123656
Kcnk9,Imprinted,Maternal,HT_F2,HT Female,5942,24,5966,0.9919544083137781,Maternal,12.5427900615549
Kcnk9,Imprinted,Maternal,HT_F3,HT Female,2419,49,2468,0.960291734197731,Maternal,11.269711121142782
Kcnk9,Imprinted,Maternal,KO_M1,KO Male,2889,33,2922,0.9774127310061602,Maternal,11.513234113806053
Kcnk9,Imprinted,Maternal,KO_M2,KO Male,4032,67,4099,0.9673090997804342,Maternal,12.001408194392809
Kcnk9,Imprinted,Maternal,KO_M3,KO Male,4315,56,4371,0.9743765728666209,Maternal,12.094077685671905
Kcnq1,Imprinted,Maternal,WT_M1,WT Male,24,0,24,1,Maternal,4.643856189774724
Kcnq1,Imprinted,Maternal,WT_M2,WT Male,43,0,43,1,Maternal,5.459431618637297
Kcnq1,Imprinted,Maternal,WT_M3,WT Male,17,0,17,1,Maternal,4.169925001442312
Kcnq1,Imprinted,Maternal,WT_F1,WT Female,16,0,16,1,Maternal,4.087462841250339
Kcnq1,Imprinted,Maternal,WT_F2,WT Female,18,0,18,1,Maternal,4.247927513443585
Kcnq1,Imprinted,Maternal,WT_F3,WT Female,33,0,33,1,Maternal,5.087462841250339
Kcnq1,Imprinted,Maternal,HT_F1,HT Female,45,0,45,1,Maternal,5.523561956057013
Kcnq1,Imprinted,Maternal,HT_F2,HT Female,26,0,26,1,Maternal,4.754887502163468
Kcnq1,Imprinted,Maternal,HT_F3,HT Female,26,0,26,1,Maternal,4.754887502163468
Kcnq1,Imprinted,Maternal,KO_M1,KO Male,11,0,11,1,Maternal,3.584962500721156
Kcnq1,Imprinted,Maternal,KO_M2,KO Male,12,0,12,1,Maternal,3.700439718141092
Kcnq1,Imprinted,Maternal,KO_M3,KO Male,25,0,25,1,Maternal,4.700439718141092
Kcnq1ot1,Imprinted,Paternal,WT_M1,WT Male,2,4582,4584,-0.9991273996509599,Paternal,12.162706018482417
Kcnq1ot1,Imprinted,Paternal,WT_M2,WT Male,6,6521,6527,-0.9981614830703233,Paternal,12.672425341971495
Kcnq1ot1,Imprinted,Paternal,WT_M3,WT Male,0,5480,5480,-1,Paternal,12.420223419348645
Kcnq1ot1,Imprinted,Paternal,WT_F1,WT Female,96,4476,4572,-0.958005249343832,Paternal,12.158925203806964
Kcnq1ot1,Imprinted,Paternal,WT_F2,WT Female,2,4526,4528,-0.9991166077738516,Paternal,12.144976824050111
Kcnq1ot1,Imprinted,Paternal,WT_F3,WT Female,84,5396,5480,-0.96934306569343065,Paternal,12.420223419348645
Kcnq1ot1,Imprinted,Paternal,HT_F1,HT Female,64,9806,9870,-0.9870314083080041,Paternal,13.268980531649836
Kcnq1ot1,Imprinted,Paternal,HT_F2,HT Female,5,3563,3568,-0.9971973094170403,Paternal,11.801304186049023
Kcnq1ot1,Imprinted,Paternal,HT_F3,HT Female,0,3573,3573,-1,Paternal,11.80332391904149
Kcnq1ot1,Imprinted,Paternal,KO_M1,KO Male,88,3595,3683,-0.9522128699429813,Paternal,11.847057346091336
Kcnq1ot1,Imprinted,Paternal,KO_M2,KO Male,0,5416,5416,-1,Paternal,12.403278375471052
Kcnq1ot1,Imprinted,Paternal,KO_M3,KO Male,3,3047,3050,-0.9980327868852459,Paternal,11.575066464578656
Klf14,Imprinted,Maternal,WT_M1,WT Male,13,0,13,1,Maternal,3.807354922057604
Klf14,Imprinted,Maternal,WT_M2,WT Male,62,0,62,1,Maternal,5.977279923499917
Klf14,Imprinted,Maternal,WT_M3,WT Male,11,0,11,1,Maternal,3.584962500721156
Klf14,Imprinted,Maternal,WT_F1,WT Female,33,0,33,1,Maternal,5.087462841250339
Klf14,Imprinted,Maternal,WT_F2,WT Female,32,0,32,1,Maternal,5.044394119358453
Klf14,Imprinted,Maternal,WT_F3,WT Female,82,0,82,1,Maternal,6.3750394313469245
Klf14,Imprinted,Maternal,HT_F1,HT Female,70,6,76,0.8421052631578947,Maternal,6.266786540694901
Klf14,Imprinted,Maternal,HT_F2,HT Female,60,0,60,1,Maternal,5.930737337562887
Klf14,Imprinted,Maternal,HT_F3,HT Female,1,0,1,1,Maternal,1
Klf14,Imprinted,Maternal,KO_M1,KO Male,30,0,30,1,Maternal,4.954196310386875
Klf14,Imprinted,Maternal,KO_M2,KO Male,40,0,40,1,Maternal,5.357552004618084
Klf14,Imprinted,Maternal,KO_M3,KO Male,73,0,73,1,Maternal,6.20945336562895
Maged2,Imprinted,Maternal,WT_M1,WT Male,1942,0,1942,1,Maternal,10.924070185585345
Maged2,Imprinted,Maternal,WT_M2,WT Male,3657,0,3657,1,Maternal,11.836839359748716
Maged2,Imprinted,Maternal,WT_M3,WT Male,1600,0,1600,1,Maternal,10.644757592516257
Maged2,Imprinted,Maternal,WT_F1,WT Female,1136,909,2045,0.11100244498777506,Not Imprinted,10.99859042974533
Maged2,Imprinted,Maternal,WT_F2,WT Female,762,964,1726,-0.11703360370799537,Not Imprinted,10.754052367528924
Maged2,Imprinted,Maternal,WT_F3,WT Female,1209,1412,2621,-0.07745135444486836,Not Imprinted,11.356451970221755
Maged2,Imprinted,Maternal,HT_F1,HT Female,2205,1701,3906,0.12903225806451613,Not Imprinted,11.931845540183673
Maged2,Imprinted,Maternal,HT_F2,HT Female,890,1445,2335,-0.23768736616702354,Not Imprinted,11.189824558880018
Maged2,Imprinted,Maternal,HT_F3,HT Female,1115,457,1572,0.41857506361323155,Not Imprinted,10.619302955415687
Maged2,Imprinted,Maternal,KO_M1,KO Male,1642,0,1642,1,Maternal,10.682116764950074
Maged2,Imprinted,Maternal,KO_M2,KO Male,2077,0,2077,1,Maternal,11.020979938904212
Maged2,Imprinted,Maternal,KO_M3,KO Male,2268,0,2268,1,Maternal,11.147840893672337
Magel2,Imprinted,Paternal,WT_M1,WT Male,66,0,66,1,Maternal,6.066089190457772
Magel2,Imprinted,Paternal,WT_M2,WT Male,0,293,293,-1,Paternal,8.199672344836364
Magel2,Imprinted,Paternal,WT_M3,WT Male,136,0,136,1,Maternal,7.098032082960526
Magel2,Imprinted,Paternal,WT_F1,WT Female,202,0,202,1,Maternal,7.6653359171851765
Magel2,Imprinted,Paternal,WT_F2,WT Female,119,0,119,1,Maternal,6.906890595608519
Magel2,Imprinted,Paternal,WT_F3,WT Female,276,0,276,1,Maternal,8.113742166049189
Magel2,Imprinted,Paternal,HT_F1,HT Female,0,1138,1138,-1,Paternal,10.153552031708111
Magel2,Imprinted,Paternal,HT_F2,HT Female,0,154,154,-1,Paternal,7.2761244052742375
Magel2,Imprinted,Paternal,HT_F3,HT Female,69,0,69,1,Maternal,6.129283016944966
Magel2,Imprinted,Paternal,KO_M1,KO Male,141,0,141,1,Maternal,7.149747119504682
Magel2,Imprinted,Paternal,KO_M2,KO Male,0,356,356,-1,Paternal,8.479780264029099
Magel2,Imprinted,Paternal,KO_M3,KO Male,0,217,217,-1,Paternal,7.768184324776926
Magi2,Imprinted,Paternal,WT_M1,WT Male,5695,8192,13887,-0.17980845394973716,Not Imprinted,13.761551232444479
Magi2,Imprinted,Paternal,WT_M2,WT Male,8347,10357,18704,-0.10746364414029085,Not Imprinted,14.191136345438188
Magi2,Imprinted,Paternal,WT_M3,WT Male,3593,4374,7967,-0.09802937115601858,Not Imprinted,12.960001932068081
Magi2,Imprinted,Paternal,WT_F1,WT Female,4885,6736,11621,-0.15928061268393426,Not Imprinted,13.50457073932441
Magi2,Imprinted,Paternal,WT_F2,WT Female,4614,5723,10337,-0.10728451194737351,Not Imprinted,13.335669486946104
Magi2,Imprinted,Paternal,WT_F3,WT Female,5523,6864,12387,-0.10825865827076774,Not Imprinted,13.596655667674662
Magi2,Imprinted,Paternal,HT_F1,HT Female,7579,9832,17411,-0.12940095342025157,Not Imprinted,14.0877943047879
Magi2,Imprinted,Paternal,HT_F2,HT Female,4247,6693,10940,-0.22358318098720292,Not Imprinted,13.41745698505727
Magi2,Imprinted,Paternal,HT_F3,HT Female,5696,7935,13631,-0.1642579414569731,Not Imprinted,13.734709620225837
Magi2,Imprinted,Paternal,KO_M1,KO Male,2708,3838,6546,-0.1726245035135961,Not Imprinted,12.67661826358852
Magi2,Imprinted,Paternal,KO_M2,KO Male,5222,6112,11334,-0.07852479265925534,Not Imprinted,13.468496770628148
Magi2,Imprinted,Paternal,KO_M3,KO Male,4895,6213,11108,-0.11865322290241267,Not Imprinted,13.439441334892786
Mcts2,Imprinted,Paternal,WT_M1,WT Male,172,193,365,-0.057534246575342465,Not Imprinted,8.515699838284043
Mcts2,Imprinted,Paternal,WT_M2,WT Male,0,521,521,-1,Paternal,9.027905996569885
Mcts2,Imprinted,Paternal,WT_M3,WT Male,70,210,280,-0.5,Not Imprinted,8.134426320220927
Mcts2,Imprinted,Paternal,WT_F1,WT Female,120,207,327,-0.26605504587155965,Not Imprinted,8.357552004618084
Mcts2,Imprinted,Paternal,WT_F2,WT Female,0,336,336,-1,Paternal,8.396604781181859
Mcts2,Imprinted,Paternal,WT_F3,WT Female,112,350,462,-0.5151515151515151,Not Imprinted,8.854868383260236
Mcts2,Imprinted,Paternal,HT_F1,HT Female,318,381,699,-0.09012875536480687,Not Imprinted,9.451211111832329
Mcts2,Imprinted,Paternal,HT_F2,HT Female,143,228,371,-0.22911051212938005,Not Imprinted,8.539158811108031
Mcts2,Imprinted,Paternal,HT_F3,HT Female,28,292,320,-0.825,Paternal,8.326429487122303
Mcts2,Imprinted,Paternal,KO_M1,KO Male,50,74,124,-0.1935483870967742,Not Imprinted,6.965784284662087
Mcts2,Imprinted,Paternal,KO_M2,KO Male,0,361,361,-1,Paternal,8.499845887083206
Mcts2,Imprinted,Paternal,KO_M3,KO Male,155,209,364,-0.14835164835164835,Not Imprinted,8.51175265376738
Meg3,Imprinted,Maternal,WT_M1,WT Male,55176,33,55209,0.9988045427375971,Maternal,15.752641980679302
Meg3,Imprinted,Maternal,WT_M2,WT Male,1038,64100,65138,-0.9681292026159846,Paternal,15.991233951507478
Meg3,Imprinted,Maternal,WT_M3,WT Male,81310,755,82065,0.981599951258149,Maternal,16.32449701579066
Meg3,Imprinted,Maternal,WT_F1,WT Female,1065,56227,57292,-0.9628220344899812,Paternal,15.80607126229785
Meg3,Imprinted,Maternal,WT_F2,WT Female,74054,23,74077,0.9993790245285311,Maternal,16.176757527971677
Meg3,Imprinted,Maternal,WT_F3,WT Female,1389,80444,81833,-0.966052814879083,Paternal,16.320412751324174
Meg3,Imprinted,Maternal,HT_F1,HT Female,183126,448,183574,0.9951191345179601,Maternal,17.486010074409595
Meg3,Imprinted,Maternal,HT_F2,HT Female,85760,32,85792,0.9992540096978739,Maternal,16.388572320080016
Meg3,Imprinted,Maternal,HT_F3,HT Female,666,34970,35636,-0.9626220675721181,Paternal,15.121088272321424
Meg3,Imprinted,Maternal,KO_M1,KO Male,1054,45467,46521,-0.9546871305431955,Paternal,15.505625499749636
Meg3,Imprinted,Maternal,KO_M2,KO Male,1280,72227,73507,-0.9651733848477015,Paternal,16.16561364898499
Meg3,Imprinted,Maternal,KO_M3,KO Male,1104,64492,65596,-0.9663394109396914,Paternal,16.001342215976788
Mest,Imprinted,Paternal,WT_M1,WT Male,0,2002,2002,-1,Paternal,10.967946705812707
Mest,Imprinted,Paternal,WT_M2,WT Male,14,4245,4259,-0.9934256867809345,Paternal,12.056637715113201
Mest,Imprinted,Paternal,WT_M3,WT Male,87,1920,2007,-0.9133034379671151,Paternal,10.971543553950772
Mest,Imprinted,Paternal,WT_F1,WT Female,123,3454,3577,-0.9312272854347219,Paternal,11.804937672051908
Mest,Imprinted,Paternal,WT_F2,WT Female,50,2128,2178,-0.9540863177226814,Paternal,11.089450481115907
Mest,Imprinted,Paternal,WT_F3,WT Female,21,3625,3646,-0.988480526604498,Paternal,11.832494484336113
Mest,Imprinted,Paternal,HT_F1,HT Female,63,7834,7897,-0.9840445738888185,Paternal,12.947271652460348
Mest,Imprinted,Paternal,HT_F2,HT Female,6,2898,2904,-0.9958677685950413,Paternal,11.50432244829189
Mest,Imprinted,Paternal,HT_F3,HT Female,43,1487,1530,-0.9437908496732026,Paternal,10.580258567499788
Mest,Imprinted,Paternal,KO_M1,KO Male,105,2278,2383,-0.9118757868233319,Paternal,11.219168520462162
Mest,Imprinted,Paternal,KO_M2,KO Male,5,3343,3348,-0.9970131421744325,Paternal,11.709514660706716
Mest,Imprinted,Paternal,KO_M3,KO Male,0,2220,2220,-1,Paternal,11.116993677546981
Mir184,Imprinted,Paternal,WT_M1,WT Male,0,0,0,NA,No Expression,0
Mir184,Imprinted,Paternal,WT_M2,WT Male,0,0,0,NA,No Expression,0
Mir184,Imprinted,Paternal,WT_M3,WT Male,0,0,0,NA,No Expression,0
Mir184,Imprinted,Paternal,WT_F1,WT Female,0,0,0,NA,No Expression,0
Mir184,Imprinted,Paternal,WT_F2,WT Female,0,0,0,NA,No Expression,0
Mir184,Imprinted,Paternal,WT_F3,WT Female,0,0,0,NA,No Expression,0
Mir184,Imprinted,Paternal,HT_F1,HT Female,0,0,0,NA,No Expression,0
Mir184,Imprinted,Paternal,HT_F2,HT Female,0,0,0,NA,No Expression,0
Mir184,Imprinted,Paternal,HT_F3,HT Female,0,0,0,NA,No Expression,0
Mir184,Imprinted,Paternal,KO_M1,KO Male,0,0,0,NA,No Expression,0
Mir184,Imprinted,Paternal,KO_M2,KO Male,0,0,0,NA,No Expression,0
Mir184,Imprinted,Paternal,KO_M3,KO Male,0,0,0,NA,No Expression,0
Mir296,Imprinted,Paternal,WT_M1,WT Male,0,0,0,NA,No Expression,0
Mir296,Imprinted,Paternal,WT_M2,WT Male,0,0,0,NA,No Expression,0
Mir296,Imprinted,Paternal,WT_M3,WT Male,0,0,0,NA,No Expression,0
Mir296,Imprinted,Paternal,WT_F1,WT Female,0,0,0,NA,No Expression,0
Mir296,Imprinted,Paternal,WT_F2,WT Female,0,0,0,NA,No Expression,0
Mir296,Imprinted,Paternal,WT_F3,WT Female,0,0,0,NA,No Expression,0
Mir296,Imprinted,Paternal,HT_F1,HT Female,0,0,0,NA,No Expression,0
Mir296,Imprinted,Paternal,HT_F2,HT Female,1,0,1,1,Maternal,1
Mir296,Imprinted,Paternal,HT_F3,HT Female,0,0,0,NA,No Expression,0
Mir296,Imprinted,Paternal,KO_M1,KO Male,0,0,0,NA,No Expression,0
Mir296,Imprinted,Paternal,KO_M2,KO Male,0,0,0,NA,No Expression,0
Mir296,Imprinted,Paternal,KO_M3,KO Male,0,0,0,NA,No Expression,0
Mirg,Imprinted,Maternal,WT_M1,WT Male,528,0,528,1,Maternal,9.047123912114026
Mirg,Imprinted,Maternal,WT_M2,WT Male,5,658,663,-0.9849170437405732,Paternal,9.375039431346925
Mirg,Imprinted,Maternal,WT_M3,WT Male,681,4,685,0.9883211678832117,Maternal,9.422064766172813
Mirg,Imprinted,Maternal,WT_F1,WT Female,13,552,565,-0.9539823008849557,Paternal,9.144658242831882
Mirg,Imprinted,Maternal,WT_F2,WT Female,635,0,635,1,Maternal,9.312882955284355
Mirg,Imprinted,Maternal,WT_F3,WT Female,17,711,728,-0.9532967032967034,Paternal,9.509775004326936
Mirg,Imprinted,Maternal,HT_F1,HT Female,2117,4,2121,0.9962281942479962,Maternal,11.051208940914766
Mirg,Imprinted,Maternal,HT_F2,HT Female,889,0,889,1,Maternal,9.79766152585376
Mirg,Imprinted,Maternal,HT_F3,HT Female,6,323,329,-0.9635258358662614,Paternal,8.366322214245816
Mirg,Imprinted,Maternal,KO_M1,KO Male,10,360,370,-0.9459459459459459,Paternal,8.535275376620802
Mirg,Imprinted,Maternal,KO_M2,KO Male,19,796,815,-0.9533742331288344,Paternal,9.672425341971495
Mirg,Imprinted,Maternal,KO_M3,KO Male,16,656,672,-0.9523809523809523,Paternal,9.394462694610317
Mkrn3,Imprinted,Paternal,WT_M1,WT Male,49,0,49,1,Maternal,5.643856189774724
Mkrn3,Imprinted,Paternal,WT_M2,WT Male,67,0,67,1,Maternal,6.087462841250339
Mkrn3,Imprinted,Paternal,WT_M3,WT Male,26,0,26,1,Maternal,4.754887502163468
Mkrn3,Imprinted,Paternal,WT_F1,WT Female,40,0,40,1,Maternal,5.357552004618084
Mkrn3,Imprinted,Paternal,WT_F2,WT Female,48,0,48,1,Maternal,5.614709844115208
Mkrn3,Imprinted,Paternal,WT_F3,WT Female,44,0,44,1,Maternal,5.491853096329675
