Gene_Allele,Allele_Source,Gene,Status,Expressed_Allele,Sample,RawCount,Group,log2_count
Mirg_129,Maternal,Mirg,Imprinted,Maternal,WT_M1,528,WT Male,9.047123912114026
Mirg_129,Maternal,Mirg,Imprinted,Maternal,WT_M2,5,WT Male,2.584962500721156
Mirg_129,Maternal,Mirg,Imprinted,Maternal,WT_M3,681,WT Male,9.413627929024173
Mirg_129,Maternal,Mirg,Imprinted,Maternal,WT_F1,13,WT Female,3.807354922057604
Mirg_129,Maternal,Mirg,Imprinted,Maternal,WT_F2,635,WT Female,9.312882955284355
Mirg_129,Maternal,Mirg,Imprinted,Maternal,WT_F3,17,WT Female,4.169925001442312
Mirg_129,Maternal,Mirg,Imprinted,Maternal,HT_F1,2117,HT Female,11.048486873992337
Mirg_129,Maternal,Mirg,Imprinted,Maternal,HT_F2,889,HT Female,9.79766152585376
Mirg_129,Maternal,Mirg,Imprinted,Maternal,HT_F3,6,HT Female,2.807354922057604
Mirg_129,Maternal,Mirg,Imprinted,Maternal,KO_M1,10,KO Male,3.4594316186372973
Mirg_129,Maternal,Mirg,Imprinted,Maternal,KO_M2,19,KO Male,4.321928094887363
Mirg_129,Maternal,Mirg,Imprinted,Maternal,KO_M3,16,KO Male,4.087462841250339
Mirg_JF1,Paternal,Mirg,Imprinted,Maternal,WT_M1,0,WT Male,0
Mirg_JF1,Paternal,Mirg,Imprinted,Maternal,WT_M2,658,WT Male,9.364134655008051
Mirg_JF1,Paternal,Mirg,Imprinted,Maternal,WT_M3,4,WT Male,2.321928094887362
Mirg_JF1,Paternal,Mirg,Imprinted,Maternal,WT_F1,552,WT Female,9.111135670234708
Mirg_JF1,Paternal,Mirg,Imprinted,Maternal,WT_F2,0,WT Female,0
Mirg_JF1,Paternal,Mirg,Imprinted,Maternal,WT_F3,711,WT Female,9.475733430966399
Mirg_JF1,Paternal,Mirg,Imprinted,Maternal,HT_F1,4,HT Female,2.321928094887362
Mirg_JF1,Paternal,Mirg,Imprinted,Maternal,HT_F2,0,HT Female,0
Mirg_JF1,Paternal,Mirg,Imprinted,Maternal,HT_F3,323,HT Female,8.339850002884624
Mirg_JF1,Paternal,Mirg,Imprinted,Maternal,KO_M1,360,KO Male,8.49585502688717
Mirg_JF1,Paternal,Mirg,Imprinted,Maternal,KO_M2,796,KO Male,9.638435913990472
Mirg_JF1,Paternal,Mirg,Imprinted,Maternal,KO_M3,656,KO Male,9.35974956032233
Mkrn3_129,Maternal,Mkrn3,Imprinted,Paternal,WT_M1,49,WT Male,5.643856189774724
Mkrn3_129,Maternal,Mkrn3,Imprinted,Paternal,WT_M2,67,WT Male,6.087462841250339
Mkrn3_129,Maternal,Mkrn3,Imprinted,Paternal,WT_M3,26,WT Male,4.754887502163468
Mkrn3_129,Maternal,Mkrn3,Imprinted,Paternal,WT_F1,40,WT Female,5.357552004618084
Mkrn3_129,Maternal,Mkrn3,Imprinted,Paternal,WT_F2,48,WT Female,5.614709844115208
Mkrn3_129,Maternal,Mkrn3,Imprinted,Paternal,WT_F3,44,WT Female,5.491853096329675
Mkrn3_129,Maternal,Mkrn3,Imprinted,Paternal,HT_F1,60,HT Female,5.930737337562887
Mkrn3_129,Maternal,Mkrn3,Imprinted,Paternal,HT_F2,29,HT Female,4.906890595608519
Mkrn3_129,Maternal,Mkrn3,Imprinted,Paternal,HT_F3,25,HT Female,4.700439718141092
Mkrn3_129,Maternal,Mkrn3,Imprinted,Paternal,KO_M1,28,KO Male,4.857980995127572
Mkrn3_129,Maternal,Mkrn3,Imprinted,Paternal,KO_M2,42,KO Male,5.426264754702098
Mkrn3_129,Maternal,Mkrn3,Imprinted,Paternal,KO_M3,48,KO Male,5.614709844115208
Mkrn3_JF1,Paternal,Mkrn3,Imprinted,Paternal,WT_M1,0,WT Male,0
Mkrn3_JF1,Paternal,Mkrn3,Imprinted,Paternal,WT_M2,0,WT Male,0
Mkrn3_JF1,Paternal,Mkrn3,Imprinted,Paternal,WT_M3,0,WT Male,0
Mkrn3_JF1,Paternal,Mkrn3,Imprinted,Paternal,WT_F1,0,WT Female,0
Mkrn3_JF1,Paternal,Mkrn3,Imprinted,Paternal,WT_F2,0,WT Female,0
Mkrn3_JF1,Paternal,Mkrn3,Imprinted,Paternal,WT_F3,0,WT Female,0
Mkrn3_JF1,Paternal,Mkrn3,Imprinted,Paternal,HT_F1,0,HT Female,0
Mkrn3_JF1,Paternal,Mkrn3,Imprinted,Paternal,HT_F2,0,HT Female,0
Mkrn3_JF1,Paternal,Mkrn3,Imprinted,Paternal,HT_F3,0,HT Female,0
Mkrn3_JF1,Paternal,Mkrn3,Imprinted,Paternal,KO_M1,0,KO Male,0
Mkrn3_JF1,Paternal,Mkrn3,Imprinted,Paternal,KO_M2,0,KO Male,0
Mkrn3_JF1,Paternal,Mkrn3,Imprinted,Paternal,KO_M3,0,KO Male,0
Nap1l4_129,Maternal,Nap1l4,Imprinted,Maternal,WT_M1,2307,WT Male,11.172427508645482
Nap1l4_129,Maternal,Nap1l4,Imprinted,Maternal,WT_M2,4564,WT Male,12.156399144871584
Nap1l4_129,Maternal,Nap1l4,Imprinted,Maternal,WT_M3,1949,WT Male,10.929258408636972
Nap1l4_129,Maternal,Nap1l4,Imprinted,Maternal,WT_F1,2751,WT Female,11.426264754702098
Nap1l4_129,Maternal,Nap1l4,Imprinted,Maternal,WT_F2,2072,WT Female,11.017504401109415
Nap1l4_129,Maternal,Nap1l4,Imprinted,Maternal,WT_F3,2995,WT Female,11.54882190845875
Nap1l4_129,Maternal,Nap1l4,Imprinted,Maternal,HT_F1,4577,HT Female,12.160501747555687
Nap1l4_129,Maternal,Nap1l4,Imprinted,Maternal,HT_F2,2601,HT Female,11.345405246717796
Nap1l4_129,Maternal,Nap1l4,Imprinted,Maternal,HT_F3,2824,HT Female,11.464035152189913
Nap1l4_129,Maternal,Nap1l4,Imprinted,Maternal,KO_M1,2139,KO Male,11.06339508128851
Nap1l4_129,Maternal,Nap1l4,Imprinted,Maternal,KO_M2,2621,KO Male,11.356451970221755
Nap1l4_129,Maternal,Nap1l4,Imprinted,Maternal,KO_M3,2809,KO Male,11.456354415108288
Nap1l4_JF1,Paternal,Nap1l4,Imprinted,Maternal,WT_M1,2390,WT Male,11.223398414711628
Nap1l4_JF1,Paternal,Nap1l4,Imprinted,Maternal,WT_M2,2936,WT Male,11.520127550324851
Nap1l4_JF1,Paternal,Nap1l4,Imprinted,Maternal,WT_M3,1358,WT Male,10.40832974076739
Nap1l4_JF1,Paternal,Nap1l4,Imprinted,Maternal,WT_F1,2519,WT Female,11.29920801838728
Nap1l4_JF1,Paternal,Nap1l4,Imprinted,Maternal,WT_F2,2149,WT Female,11.070120944476823
Nap1l4_JF1,Paternal,Nap1l4,Imprinted,Maternal,WT_F3,2665,WT Female,11.380461065088973
Nap1l4_JF1,Paternal,Nap1l4,Imprinted,Maternal,HT_F1,3736,HT Female,11.867664848380745
Nap1l4_JF1,Paternal,Nap1l4,Imprinted,Maternal,HT_F2,2212,HT Female,11.11178773580101
Nap1l4_JF1,Paternal,Nap1l4,Imprinted,Maternal,HT_F3,1651,HT Female,10.689997971419446
Nap1l4_JF1,Paternal,Nap1l4,Imprinted,Maternal,KO_M1,1363,KO Male,10.413627929024173
Nap1l4_JF1,Paternal,Nap1l4,Imprinted,Maternal,KO_M2,2018,KO Male,10.979425195331473
Nap1l4_JF1,Paternal,Nap1l4,Imprinted,Maternal,KO_M3,2090,KO Male,11.029977346589579
Nap1l5_129,Maternal,Nap1l5,Imprinted,Paternal,WT_M1,0,WT Male,0
Nap1l5_129,Maternal,Nap1l5,Imprinted,Paternal,WT_M2,29,WT Male,4.906890595608519
Nap1l5_129,Maternal,Nap1l5,Imprinted,Paternal,WT_M3,0,WT Male,0
Nap1l5_129,Maternal,Nap1l5,Imprinted,Paternal,WT_F1,0,WT Female,0
Nap1l5_129,Maternal,Nap1l5,Imprinted,Paternal,WT_F2,0,WT Female,0
Nap1l5_129,Maternal,Nap1l5,Imprinted,Paternal,WT_F3,0,WT Female,0
Nap1l5_129,Maternal,Nap1l5,Imprinted,Paternal,HT_F1,0,HT Female,0
Nap1l5_129,Maternal,Nap1l5,Imprinted,Paternal,HT_F2,0,HT Female,0
Nap1l5_129,Maternal,Nap1l5,Imprinted,Paternal,HT_F3,0,HT Female,0
Nap1l5_129,Maternal,Nap1l5,Imprinted,Paternal,KO_M1,0,KO Male,0
Nap1l5_129,Maternal,Nap1l5,Imprinted,Paternal,KO_M2,45,KO Male,5.523561956057013
Nap1l5_129,Maternal,Nap1l5,Imprinted,Paternal,KO_M3,0,KO Male,0
Nap1l5_JF1,Paternal,Nap1l5,Imprinted,Paternal,WT_M1,8795,WT Male,13.102631888854969
Nap1l5_JF1,Paternal,Nap1l5,Imprinted,Paternal,WT_M2,13566,WT Male,13.727814119936957
Nap1l5_JF1,Paternal,Nap1l5,Imprinted,Paternal,WT_M3,6127,WT Male,12.581200581924957
Nap1l5_JF1,Paternal,Nap1l5,Imprinted,Paternal,WT_F1,8846,WT Female,13.110972607782893
Nap1l5_JF1,Paternal,Nap1l5,Imprinted,Paternal,WT_F2,8677,WT Female,13.083146870816742
Nap1l5_JF1,Paternal,Nap1l5,Imprinted,Paternal,WT_F3,11658,WT Female,13.509156432503849
Nap1l5_JF1,Paternal,Nap1l5,Imprinted,Paternal,HT_F1,21148,HT Female,14.36830182875055
Nap1l5_JF1,Paternal,Nap1l5,Imprinted,Paternal,HT_F2,11520,HT Female,13.49197832483901
Nap1l5_JF1,Paternal,Nap1l5,Imprinted,Paternal,HT_F3,7591,HT Female,12.89026427702111
Nap1l5_JF1,Paternal,Nap1l5,Imprinted,Paternal,KO_M1,7687,KO Male,12.90839262077375
Nap1l5_JF1,Paternal,Nap1l5,Imprinted,Paternal,KO_M2,10773,KO Male,13.395266349839096
Nap1l5_JF1,Paternal,Nap1l5,Imprinted,Paternal,KO_M3,11713,KO Male,13.515946179109518
Nctc1_129,Maternal,Nctc1,Imprinted,Paternal,WT_M1,0,WT Male,0
Nctc1_129,Maternal,Nctc1,Imprinted,Paternal,WT_M2,0,WT Male,0
Nctc1_129,Maternal,Nctc1,Imprinted,Paternal,WT_M3,0,WT Male,0
Nctc1_129,Maternal,Nctc1,Imprinted,Paternal,WT_F1,0,WT Female,0
Nctc1_129,Maternal,Nctc1,Imprinted,Paternal,WT_F2,0,WT Female,0
Nctc1_129,Maternal,Nctc1,Imprinted,Paternal,WT_F3,0,WT Female,0
Nctc1_129,Maternal,Nctc1,Imprinted,Paternal,HT_F1,0,HT Female,0
Nctc1_129,Maternal,Nctc1,Imprinted,Paternal,HT_F2,0,HT Female,0
Nctc1_129,Maternal,Nctc1,Imprinted,Paternal,HT_F3,0,HT Female,0
Nctc1_129,Maternal,Nctc1,Imprinted,Paternal,KO_M1,0,KO Male,0
Nctc1_129,Maternal,Nctc1,Imprinted,Paternal,KO_M2,1,KO Male,1
Nctc1_129,Maternal,Nctc1,Imprinted,Paternal,KO_M3,0,KO Male,0
Nctc1_JF1,Paternal,Nctc1,Imprinted,Paternal,WT_M1,0,WT Male,0
Nctc1_JF1,Paternal,Nctc1,Imprinted,Paternal,WT_M2,0,WT Male,0
Nctc1_JF1,Paternal,Nctc1,Imprinted,Paternal,WT_M3,0,WT Male,0
Nctc1_JF1,Paternal,Nctc1,Imprinted,Paternal,WT_F1,0,WT Female,0
Nctc1_JF1,Paternal,Nctc1,Imprinted,Paternal,WT_F2,0,WT Female,0
Nctc1_JF1,Paternal,Nctc1,Imprinted,Paternal,WT_F3,0,WT Female,0
Nctc1_JF1,Paternal,Nctc1,Imprinted,Paternal,HT_F1,0,HT Female,0
Nctc1_JF1,Paternal,Nctc1,Imprinted,Paternal,HT_F2,0,HT Female,0
Nctc1_JF1,Paternal,Nctc1,Imprinted,Paternal,HT_F3,0,HT Female,0
Nctc1_JF1,Paternal,Nctc1,Imprinted,Paternal,KO_M1,0,KO Male,0
Nctc1_JF1,Paternal,Nctc1,Imprinted,Paternal,KO_M2,0,KO Male,0
Nctc1_JF1,Paternal,Nctc1,Imprinted,Paternal,KO_M3,0,KO Male,0
Ndn_129,Maternal,Ndn,Imprinted,Paternal,WT_M1,0,WT Male,0
Ndn_129,Maternal,Ndn,Imprinted,Paternal,WT_M2,0,WT Male,0
Ndn_129,Maternal,Ndn,Imprinted,Paternal,WT_M3,0,WT Male,0
Ndn_129,Maternal,Ndn,Imprinted,Paternal,WT_F1,0,WT Female,0
Ndn_129,Maternal,Ndn,Imprinted,Paternal,WT_F2,0,WT Female,0
Ndn_129,Maternal,Ndn,Imprinted,Paternal,WT_F3,0,WT Female,0
Ndn_129,Maternal,Ndn,Imprinted,Paternal,HT_F1,13,HT Female,3.807354922057604
Ndn_129,Maternal,Ndn,Imprinted,Paternal,HT_F2,27,HT Female,4.807354922057604
Ndn_129,Maternal,Ndn,Imprinted,Paternal,HT_F3,0,HT Female,0
Ndn_129,Maternal,Ndn,Imprinted,Paternal,KO_M1,15,KO Male,4
Ndn_129,Maternal,Ndn,Imprinted,Paternal,KO_M2,0,KO Male,0
Ndn_129,Maternal,Ndn,Imprinted,Paternal,KO_M3,27,KO Male,4.807354922057604
Ndn_JF1,Paternal,Ndn,Imprinted,Paternal,WT_M1,8497,WT Male,13.052907628313287
Ndn_JF1,Paternal,Ndn,Imprinted,Paternal,WT_M2,16676,WT Male,14.025572167469578
Ndn_JF1,Paternal,Ndn,Imprinted,Paternal,WT_M3,7159,WT Male,12.805743872151618
Ndn_JF1,Paternal,Ndn,Imprinted,Paternal,WT_F1,10594,WT Female,13.371095967259532
Ndn_JF1,Paternal,Ndn,Imprinted,Paternal,WT_F2,9156,WT Female,13.160659307217383
Ndn_JF1,Paternal,Ndn,Imprinted,Paternal,WT_F3,12834,WT Female,13.647795675462781
Ndn_JF1,Paternal,Ndn,Imprinted,Paternal,HT_F1,21885,HT Female,14.417720683658056
Ndn_JF1,Paternal,Ndn,Imprinted,Paternal,HT_F2,10754,HT Female,13.392719904310423
Ndn_JF1,Paternal,Ndn,Imprinted,Paternal,HT_F3,8674,HT Female,13.082648042352986
Ndn_JF1,Paternal,Ndn,Imprinted,Paternal,KO_M1,9201,KO Male,13.167731741103244
Ndn_JF1,Paternal,Ndn,Imprinted,Paternal,KO_M2,11767,KO Male,13.522581531254831
Ndn_JF1,Paternal,Ndn,Imprinted,Paternal,KO_M3,11722,KO Male,13.517054192593003
Nlrp2_129,Maternal,Nlrp2,Imprinted,Maternal,WT_M1,0,WT Male,0
Nlrp2_129,Maternal,Nlrp2,Imprinted,Maternal,WT_M2,0,WT Male,0
Nlrp2_129,Maternal,Nlrp2,Imprinted,Maternal,WT_M3,0,WT Male,0
Nlrp2_129,Maternal,Nlrp2,Imprinted,Maternal,WT_F1,0,WT Female,0
Nlrp2_129,Maternal,Nlrp2,Imprinted,Maternal,WT_F2,0,WT Female,0
Nlrp2_129,Maternal,Nlrp2,Imprinted,Maternal,WT_F3,0,WT Female,0
Nlrp2_129,Maternal,Nlrp2,Imprinted,Maternal,HT_F1,0,HT Female,0
Nlrp2_129,Maternal,Nlrp2,Imprinted,Maternal,HT_F2,0,HT Female,0
Nlrp2_129,Maternal,Nlrp2,Imprinted,Maternal,HT_F3,0,HT Female,0
Nlrp2_129,Maternal,Nlrp2,Imprinted,Maternal,KO_M1,0,KO Male,0
Nlrp2_129,Maternal,Nlrp2,Imprinted,Maternal,KO_M2,0,KO Male,0
Nlrp2_129,Maternal,Nlrp2,Imprinted,Maternal,KO_M3,0,KO Male,0
Nlrp2_JF1,Paternal,Nlrp2,Imprinted,Maternal,WT_M1,0,WT Male,0
Nlrp2_JF1,Paternal,Nlrp2,Imprinted,Maternal,WT_M2,0,WT Male,0
Nlrp2_JF1,Paternal,Nlrp2,Imprinted,Maternal,WT_M3,0,WT Male,0
Nlrp2_JF1,Paternal,Nlrp2,Imprinted,Maternal,WT_F1,0,WT Female,0
Nlrp2_JF1,Paternal,Nlrp2,Imprinted,Maternal,WT_F2,0,WT Female,0
Nlrp2_JF1,Paternal,Nlrp2,Imprinted,Maternal,WT_F3,0,WT Female,0
Nlrp2_JF1,Paternal,Nlrp2,Imprinted,Maternal,HT_F1,0,HT Female,0
Nlrp2_JF1,Paternal,Nlrp2,Imprinted,Maternal,HT_F2,0,HT Female,0
Nlrp2_JF1,Paternal,Nlrp2,Imprinted,Maternal,HT_F3,0,HT Female,0
Nlrp2_JF1,Paternal,Nlrp2,Imprinted,Maternal,KO_M1,0,KO Male,0
Nlrp2_JF1,Paternal,Nlrp2,Imprinted,Maternal,KO_M2,0,KO Male,0
Nlrp2_JF1,Paternal,Nlrp2,Imprinted,Maternal,KO_M3,0,KO Male,0
Nnat_129,Maternal,Nnat,Imprinted,Paternal,WT_M1,1,WT Male,1
Nnat_129,Maternal,Nnat,Imprinted,Paternal,WT_M2,4,WT Male,2.321928094887362
Nnat_129,Maternal,Nnat,Imprinted,Paternal,WT_M3,84,WT Male,6.409390936137702
Nnat_129,Maternal,Nnat,Imprinted,Paternal,WT_F1,1,WT Female,1
Nnat_129,Maternal,Nnat,Imprinted,Paternal,WT_F2,182,WT Female,7.515699838284043
Nnat_129,Maternal,Nnat,Imprinted,Paternal,WT_F3,6,WT Female,2.807354922057604
Nnat_129,Maternal,Nnat,Imprinted,Paternal,HT_F1,8,HT Female,3.169925001442312
Nnat_129,Maternal,Nnat,Imprinted,Paternal,HT_F2,9,HT Female,3.321928094887362
Nnat_129,Maternal,Nnat,Imprinted,Paternal,HT_F3,2,HT Female,1.584962500721156
Nnat_129,Maternal,Nnat,Imprinted,Paternal,KO_M1,0,KO Male,0
Nnat_129,Maternal,Nnat,Imprinted,Paternal,KO_M2,0,KO Male,0
Nnat_129,Maternal,Nnat,Imprinted,Paternal,KO_M3,1508,KO Male,10.559377090526683
Nnat_JF1,Paternal,Nnat,Imprinted,Paternal,WT_M1,10934,WT Male,13.416665599935456
Nnat_JF1,Paternal,Nnat,Imprinted,Paternal,WT_M2,20713,WT Male,14.338318553240237
Nnat_JF1,Paternal,Nnat,Imprinted,Paternal,WT_M3,11098,WT Male,13.438142077743654
Nnat_JF1,Paternal,Nnat,Imprinted,Paternal,WT_F1,16267,WT Female,13.989749275462133
Nnat_JF1,Paternal,Nnat,Imprinted,Paternal,WT_F2,15555,WT Female,13.925183519434208
Nnat_JF1,Paternal,Nnat,Imprinted,Paternal,WT_F3,18052,WT Female,14.139950979846818
Nnat_JF1,Paternal,Nnat,Imprinted,Paternal,HT_F1,26815,HT Female,14.710806433699352
Nnat_JF1,Paternal,Nnat,Imprinted,Paternal,HT_F2,18796,HT Female,14.198214805788247
Nnat_JF1,Paternal,Nnat,Imprinted,Paternal,HT_F3,8447,HT Female,13.044394119358454
Nnat_JF1,Paternal,Nnat,Imprinted,Paternal,KO_M1,9786,KO Male,13.25665098428709
Nnat_JF1,Paternal,Nnat,Imprinted,Paternal,KO_M2,16606,KO Male,14.019503858266578
Nnat_JF1,Paternal,Nnat,Imprinted,Paternal,KO_M3,15827,KO Male,13.950191349972702
Pde10a_129,Maternal,Pde10a,Imprinted,Maternal,WT_M1,2902,WT Male,11.503328856626661
Pde10a_129,Maternal,Pde10a,Imprinted,Maternal,WT_M2,4896,WT Male,12.257682480708766
Pde10a_129,Maternal,Pde10a,Imprinted,Maternal,WT_M3,2154,WT Male,11.07347215397646
Pde10a_129,Maternal,Pde10a,Imprinted,Maternal,WT_F1,2265,WT Female,11.145932145820515
Pde10a_129,Maternal,Pde10a,Imprinted,Maternal,WT_F2,2179,WT Female,11.090112419664289
Pde10a_129,Maternal,Pde10a,Imprinted,Maternal,WT_F3,2927,WT Female,11.515699838284043
Pde10a_129,Maternal,Pde10a,Imprinted,Maternal,HT_F1,4897,HT Female,12.257977058563979
Pde10a_129,Maternal,Pde10a,Imprinted,Maternal,HT_F2,2360,HT Female,11.205182326228643
Pde10a_129,Maternal,Pde10a,Imprinted,Maternal,HT_F3,3085,HT Female,11.591522346570734
Pde10a_129,Maternal,Pde10a,Imprinted,Maternal,KO_M1,1280,KO Male,10.323054760341646
Pde10a_129,Maternal,Pde10a,Imprinted,Maternal,KO_M2,2778,KO Male,11.440350119200563
Pde10a_129,Maternal,Pde10a,Imprinted,Maternal,KO_M3,3075,KO Male,11.586839787961827
Pde10a_JF1,Paternal,Pde10a,Imprinted,Maternal,WT_M1,5013,WT Male,12.291746280833939
Pde10a_JF1,Paternal,Pde10a,Imprinted,Maternal,WT_M2,6967,WT Male,12.766528908598865
Pde10a_JF1,Paternal,Pde10a,Imprinted,Maternal,WT_M3,2888,WT Male,11.496354488564615
Pde10a_JF1,Paternal,Pde10a,Imprinted,Maternal,WT_F1,4274,WT Female,12.061708704660623
Pde10a_JF1,Paternal,Pde10a,Imprinted,Maternal,WT_F2,3512,WT Female,11.778487861222372
Pde10a_JF1,Paternal,Pde10a,Imprinted,Maternal,WT_F3,4732,WT Female,12.208539206738363
Pde10a_JF1,Paternal,Pde10a,Imprinted,Maternal,HT_F1,6839,HT Female,12.73978060977326
Pde10a_JF1,Paternal,Pde10a,Imprinted,Maternal,HT_F2,4334,HT Female,12.081816278109198
Pde10a_JF1,Paternal,Pde10a,Imprinted,Maternal,HT_F3,5555,HT Female,12.439830883981392
Pde10a_JF1,Paternal,Pde10a,Imprinted,Maternal,KO_M1,2916,KO Male,11.510269670898177
Pde10a_JF1,Paternal,Pde10a,Imprinted,Maternal,KO_M2,4439,KO Male,12.116343961237469
Pde10a_JF1,Paternal,Pde10a,Imprinted,Maternal,KO_M3,4318,KO Male,12.076481601207021
Peg10_129,Maternal,Peg10,Imprinted,Paternal,WT_M1,0,WT Male,0
Peg10_129,Maternal,Peg10,Imprinted,Paternal,WT_M2,70,WT Male,6.149747119504682
Peg10_129,Maternal,Peg10,Imprinted,Paternal,WT_M3,0,WT Male,0
Peg10_129,Maternal,Peg10,Imprinted,Paternal,WT_F1,0,WT Female,0
Peg10_129,Maternal,Peg10,Imprinted,Paternal,WT_F2,0,WT Female,0
Peg10_129,Maternal,Peg10,Imprinted,Paternal,WT_F3,0,WT Female,0
Peg10_129,Maternal,Peg10,Imprinted,Paternal,HT_F1,1585,HT Female,10.63117705570398
Peg10_129,Maternal,Peg10,Imprinted,Paternal,HT_F2,0,HT Female,0
Peg10_129,Maternal,Peg10,Imprinted,Paternal,HT_F3,0,HT Female,0
Peg10_129,Maternal,Peg10,Imprinted,Paternal,KO_M1,0,KO Male,0
Peg10_129,Maternal,Peg10,Imprinted,Paternal,KO_M2,0,KO Male,0
Peg10_129,Maternal,Peg10,Imprinted,Paternal,KO_M3,5,KO Male,2.584962500721156
Peg10_JF1,Paternal,Peg10,Imprinted,Paternal,WT_M1,1393,WT Male,10.445014845868423
Peg10_JF1,Paternal,Peg10,Imprinted,Paternal,WT_M2,3437,WT Male,11.747353829478062
Peg10_JF1,Paternal,Peg10,Imprinted,Paternal,WT_M3,775,WT Male,9.599912842187127
Peg10_JF1,Paternal,Peg10,Imprinted,Paternal,WT_F1,2904,WT Female,11.50432244829189
Peg10_JF1,Paternal,Peg10,Imprinted,Paternal,WT_F2,960,WT Female,9.90839262077375
Peg10_JF1,Paternal,Peg10,Imprinted,Paternal,WT_F3,3504,WT Female,11.775198728897985
Peg10_JF1,Paternal,Peg10,Imprinted,Paternal,HT_F1,10884,HT Female,13.410053787075569
Peg10_JF1,Paternal,Peg10,Imprinted,Paternal,HT_F2,1426,HT Female,10.478769619475763
Peg10_JF1,Paternal,Peg10,Imprinted,Paternal,HT_F3,1098,HT Female,10.101975670949232
Peg10_JF1,Paternal,Peg10,Imprinted,Paternal,KO_M1,2504,KO Male,11.290594888082572
Peg10_JF1,Paternal,Peg10,Imprinted,Paternal,KO_M2,5937,KO Male,12.535761377986656
Peg10_JF1,Paternal,Peg10,Imprinted,Paternal,KO_M3,3338,KO Male,11.705200378063116
Peg12_129,Maternal,Peg12,Imprinted,Paternal,WT_M1,12,WT Male,3.700439718141092
Peg12_129,Maternal,Peg12,Imprinted,Paternal,WT_M2,23,WT Male,4.584962500721156
Peg12_129,Maternal,Peg12,Imprinted,Paternal,WT_M3,5,WT Male,2.584962500721156
Peg12_129,Maternal,Peg12,Imprinted,Paternal,WT_F1,12,WT Female,3.700439718141092
Peg12_129,Maternal,Peg12,Imprinted,Paternal,WT_F2,15,WT Female,4
Peg12_129,Maternal,Peg12,Imprinted,Paternal,WT_F3,13,WT Female,3.807354922057604
Peg12_129,Maternal,Peg12,Imprinted,Paternal,HT_F1,29,HT Female,4.906890595608519
Peg12_129,Maternal,Peg12,Imprinted,Paternal,HT_F2,17,HT Female,4.169925001442312
Peg12_129,Maternal,Peg12,Imprinted,Paternal,HT_F3,12,HT Female,3.700439718141092
Peg12_129,Maternal,Peg12,Imprinted,Paternal,KO_M1,22,KO Male,4.523561956057013
Peg12_129,Maternal,Peg12,Imprinted,Paternal,KO_M2,24,KO Male,4.643856189774724
Peg12_129,Maternal,Peg12,Imprinted,Paternal,KO_M3,16,KO Male,4.087462841250339
Peg12_JF1,Paternal,Peg12,Imprinted,Paternal,WT_M1,0,WT Male,0
Peg12_JF1,Paternal,Peg12,Imprinted,Paternal,WT_M2,0,WT Male,0
Peg12_JF1,Paternal,Peg12,Imprinted,Paternal,WT_M3,0,WT Male,0
Peg12_JF1,Paternal,Peg12,Imprinted,Paternal,WT_F1,0,WT Female,0
Peg12_JF1,Paternal,Peg12,Imprinted,Paternal,WT_F2,0,WT Female,0
Peg12_JF1,Paternal,Peg12,Imprinted,Paternal,WT_F3,0,WT Female,0
Peg12_JF1,Paternal,Peg12,Imprinted,Paternal,HT_F1,0,HT Female,0
Peg12_JF1,Paternal,Peg12,Imprinted,Paternal,HT_F2,0,HT Female,0
Peg12_JF1,Paternal,Peg12,Imprinted,Paternal,HT_F3,0,HT Female,0
Peg12_JF1,Paternal,Peg12,Imprinted,Paternal,KO_M1,0,KO Male,0
Peg12_JF1,Paternal,Peg12,Imprinted,Paternal,KO_M2,0,KO Male,0
Peg12_JF1,Paternal,Peg12,Imprinted,Paternal,KO_M3,0,KO Male,0
Peg13_129,Maternal,Peg13,Imprinted,Paternal,WT_M1,58,WT Male,5.882643049361842
Peg13_129,Maternal,Peg13,Imprinted,Paternal,WT_M2,53,WT Male,5.754887502163468
Peg13_129,Maternal,Peg13,Imprinted,Paternal,WT_M3,26,WT Male,4.754887502163468
Peg13_129,Maternal,Peg13,Imprinted,Paternal,WT_F1,10,WT Female,3.4594316186372973
Peg13_129,Maternal,Peg13,Imprinted,Paternal,WT_F2,8,WT Female,3.169925001442312
Peg13_129,Maternal,Peg13,Imprinted,Paternal,WT_F3,22,WT Female,4.523561956057013
Peg13_129,Maternal,Peg13,Imprinted,Paternal,HT_F1,47,HT Female,5.584962500721156
Peg13_129,Maternal,Peg13,Imprinted,Paternal,HT_F2,6,HT Female,2.807354922057604
Peg13_129,Maternal,Peg13,Imprinted,Paternal,HT_F3,37,HT Female,5.247927513443585
Peg13_129,Maternal,Peg13,Imprinted,Paternal,KO_M1,8,KO Male,3.169925001442312
Peg13_129,Maternal,Peg13,Imprinted,Paternal,KO_M2,9,KO Male,3.321928094887362
Peg13_129,Maternal,Peg13,Imprinted,Paternal,KO_M3,7,KO Male,3
Peg13_JF1,Paternal,Peg13,Imprinted,Paternal,WT_M1,13280,WT Male,13.697076158819021
Peg13_JF1,Paternal,Peg13,Imprinted,Paternal,WT_M2,21263,WT Male,14.376125389276174
Peg13_JF1,Paternal,Peg13,Imprinted,Paternal,WT_M3,9488,WT Male,13.21204034123855
Peg13_JF1,Paternal,Peg13,Imprinted,Paternal,WT_F1,13886,WT Female,13.761447348013048
